,OT,Sector,Columna de agua,hex,Fecha,Hora,Cliente/Empresa,Centro,Código de centro,Profundidad,Temperatura (°C),Salinidad (PSU),Oxígeno (mg/L),Oxígeno (ml/L),Oxígeno (%Sat),Densidad (sigma-t),Oxígeno (Sat ml/L),Conductividad (µS/cm),Fluorescencia (mg/m3),CTDO,Estación,AOU,Latitud,Longitud
85,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-86,10.05,33.12,7.7,5.39,84.36,25.47,6.39,36327,0.57,CTDO-2,E4,1,-42.67728988,-73.63390476
86,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-87,10.05,33.12,7.7,5.39,84.38,25.47,6.39,36327,0.62,CTDO-2,E4,1,-42.67728988,-73.63390476
87,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-88,10.05,33.12,7.69,5.38,84.29,25.47,6.39,36329,0.56,CTDO-2,E4,1.01,-42.67728988,-73.63390476
88,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-89,10.05,33.12,7.7,5.38,84.34,25.47,6.39,36330,0.54,CTDO-2,E4,1,-42.67728988,-73.63390476
89,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-90,10.05,33.12,7.69,5.38,84.24,25.47,6.39,36330,0.56,CTDO-2,E4,1.01,-42.67728988,-73.63390476
90,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-91,10.05,33.12,7.69,5.38,84.25,25.48,6.39,36331,0.6,CTDO-2,E4,1.01,-42.67728988,-73.63390476
91,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-92,10.05,33.12,7.68,5.37,84.15,25.48,6.39,36332,0.6,CTDO-2,E4,1.01,-42.67728988,-73.63390476
92,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-93,10.05,33.12,7.69,5.38,84.24,25.48,6.39,36332,0.54,CTDO-2,E4,1.01,-42.67728988,-73.63390476
93,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-94,10.05,33.12,7.68,5.38,84.2,25.47,6.39,36333,0.6,CTDO-2,E4,1.01,-42.67728988,-73.63390476
94,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-95,10.05,33.12,7.69,5.38,84.31,25.48,6.39,36334,0.63,CTDO-2,E4,1,-42.67728988,-73.63390476
95,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-96,10.05,33.12,7.71,5.39,84.5,25.48,6.39,36334,0.62,CTDO-2,E4,0.99,-42.67728988,-73.63390476
96,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-97,10.05,33.12,7.69,5.38,84.28,25.48,6.39,36334,0.58,CTDO-2,E4,1.01,-42.67728988,-73.63390476
97,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-98,10.05,33.12,7.68,5.37,84.17,25.48,6.39,36335,0.59,CTDO-2,E4,1.01,-42.67728988,-73.63390476
98,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-99,10.05,33.12,7.66,5.36,83.99,25.48,6.39,36336,0.59,CTDO-2,E4,1.03,-42.67728988,-73.63390476
99,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-100,10.05,33.12,7.68,5.37,84.15,25.48,6.39,36337,0.61,CTDO-2,E4,1.01,-42.67728988,-73.63390476
100,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-101,10.05,33.12,7.68,5.38,84.22,25.48,6.39,36338,0.59,CTDO-2,E4,1.01,-42.67728988,-73.63390476
101,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-102,10.05,33.12,7.7,5.39,84.4,25.48,6.39,36338,0.57,CTDO-2,E4,1,-42.67728988,-73.63390476
102,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-103,10.05,33.12,7.69,5.38,84.31,25.48,6.39,36338,0.61,CTDO-2,E4,1,-42.67728988,-73.63390476
103,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-104,10.05,33.12,7.7,5.39,84.42,25.48,6.39,36339,0.64,CTDO-2,E4,1,-42.67728988,-73.63390476
104,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-105,10.05,33.12,7.69,5.38,84.26,25.48,6.39,36339,0.62,CTDO-2,E4,1.01,-42.67728988,-73.63390476
105,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-106,10.05,33.12,7.7,5.38,84.35,25.48,6.39,36340,0.57,CTDO-2,E4,1,-42.67728988,-73.63390476
106,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-107,10.05,33.12,7.68,5.38,84.23,25.48,6.39,36341,0.6,CTDO-2,E4,1.01,-42.67728988,-73.63390476
107,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-108,10.05,33.12,7.69,5.38,84.28,25.48,6.39,36343,0.61,CTDO-2,E4,1.01,-42.67728988,-73.63390476
108,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-109,10.05,33.13,7.69,5.38,84.27,25.48,6.39,36345,0.58,CTDO-2,E4,1.01,-42.67728988,-73.63390476
109,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-110,10.04,33.13,7.71,5.39,84.46,25.49,6.39,36347,0.62,CTDO-2,E4,1,-42.67728988,-73.63390476
110,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-111,10.04,33.14,7.71,5.4,84.52,25.49,6.39,36349,0.57,CTDO-2,E4,0.99,-42.67728988,-73.63390476
111,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-112,10.04,33.14,7.72,5.4,84.57,25.49,6.39,36351,0.61,CTDO-2,E4,0.99,-42.67728988,-73.63390476
112,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-113,10.04,33.14,7.71,5.39,84.48,25.5,6.39,36352,0.65,CTDO-2,E4,0.99,-42.67728988,-73.63390476
113,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-114,10.04,33.14,7.7,5.39,84.36,25.5,6.39,36352,0.66,CTDO-2,E4,1,-42.67728988,-73.63390476
114,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-115,10.04,33.14,7.71,5.39,84.44,25.5,6.39,36353,0.62,CTDO-2,E4,1,-42.67728988,-73.63390476
115,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-116,10.03,33.15,7.7,5.39,84.4,25.5,6.39,36354,0.67,CTDO-2,E4,1,-42.67728988,-73.63390476
116,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-117,10.03,33.15,7.73,5.41,84.66,25.5,6.39,36355,0.64,CTDO-2,E4,0.98,-42.67728988,-73.63390476
117,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-118,10.03,33.15,7.72,5.41,84.65,25.5,6.39,36356,0.66,CTDO-2,E4,0.98,-42.67728988,-73.63390476
118,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-119,10.03,33.15,7.72,5.4,84.64,25.5,6.39,36357,0.66,CTDO-2,E4,0.98,-42.67728988,-73.63390476
119,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-120,10.03,33.15,7.7,5.39,84.38,25.5,6.39,36358,0.64,CTDO-2,E4,1,-42.67728988,-73.63390476
120,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-121,10.03,33.15,7.71,5.4,84.5,25.51,6.39,36359,0.68,CTDO-2,E4,0.99,-42.67728988,-73.63390476
121,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-122,10.03,33.16,7.69,5.38,84.29,25.51,6.39,36360,0.66,CTDO-2,E4,1.01,-42.67728988,-73.63390476
122,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-123,10.03,33.16,7.7,5.39,84.35,25.51,6.39,36360,0.7,CTDO-2,E4,1,-42.67728988,-73.63390476
123,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-124,10.03,33.16,7.7,5.38,84.32,25.51,6.39,36361,0.74,CTDO-2,E4,1,-42.67728988,-73.63390476
124,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-125,10.03,33.16,7.69,5.38,84.3,25.51,6.39,36361,0.72,CTDO-2,E4,1.01,-42.67728988,-73.63390476
125,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-126,10.03,33.16,7.69,5.38,84.3,25.51,6.39,36362,0.67,CTDO-2,E4,1.01,-42.67728988,-73.63390476
126,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-127,10.03,33.16,7.7,5.39,84.38,25.51,6.39,36362,0.7,CTDO-2,E4,1,-42.67728988,-73.63390476
127,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-128,10.03,33.16,7.7,5.39,84.35,25.51,6.39,36363,0.71,CTDO-2,E4,1,-42.67728988,-73.63390476
128,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021h,10/21/2020,1:32:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-129,10.03,33.16,7.69,5.38,84.27,25.51,6.39,36364,0.71,CTDO-2,E4,1.01,-42.67728988,-73.63390476
129,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-1,10.62,33.04,7.77,5.44,86.18,25.31,6.31,36722,0.34,CTDO-2,E3,0.87,,
130,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-2,10.31,33.03,8.25,5.77,90.82,25.36,6.35,36436,0.31,CTDO-2,E3,0.59,,
131,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-3,10.19,33.04,8.22,5.75,90.29,25.39,6.37,36333,0.74,CTDO-2,E3,0.62,,
132,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-4,10.15,33.04,8.17,5.72,89.75,25.39,6.38,36305,0.43,CTDO-2,E3,0.66,,
133,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-5,10.14,33.04,8.1,5.67,88.9,25.4,6.38,36295,0.47,CTDO-2,E3,0.71,-42.69035702,-73.5966914
134,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-6,10.13,33.05,7.97,5.58,87.49,25.4,6.38,36297,0.45,CTDO-2,E3,0.8,-42.69035702,-73.5966914
135,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-7,10.13,33.05,7.93,5.55,87.01,25.41,6.38,36301,0.52,CTDO-2,E3,0.83,-42.69035702,-73.5966914
136,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-8,10.13,33.05,7.95,5.56,87.27,25.41,6.38,36303,0.49,CTDO-2,E3,0.81,-42.69035702,-73.5966914
137,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-9,10.14,33.05,7.96,5.57,87.42,25.41,6.38,36306,0.54,CTDO-2,E3,0.8,-42.69035702,-73.5966914
138,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-10,10.14,33.05,7.96,5.57,87.37,25.41,6.38,36308,0.51,CTDO-2,E3,0.81,-42.69035702,-73.5966914
139,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-11,10.14,33.05,7.98,5.58,87.56,25.41,6.38,36310,0.62,CTDO-2,E3,0.8,-42.69035702,-73.5966914
140,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-12,10.14,33.06,7.97,5.58,87.49,25.41,6.38,36317,0.68,CTDO-2,E3,0.8,-42.69035702,-73.5966914
141,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-13,10.13,33.06,7.97,5.58,87.5,25.41,6.38,36313,0.74,CTDO-2,E3,0.8,-42.69035702,-73.5966914
142,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-14,10.12,33.06,7.95,5.56,87.25,25.42,6.38,36304,0.89,CTDO-2,E3,0.82,-42.69035702,-73.5966914
143,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-15,10.12,33.06,7.92,5.54,86.91,25.42,6.38,36303,0.86,CTDO-2,E3,0.84,-42.69035702,-73.5966914
144,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-16,10.11,33.06,7.92,5.54,86.84,25.42,6.38,36298,0.76,CTDO-2,E3,0.84,-42.69035702,-73.5966914
145,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-17,10.11,33.06,7.9,5.53,86.68,25.42,6.38,36295,0.91,CTDO-2,E3,0.85,-42.69035702,-73.5966914
146,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-18,10.1,33.06,7.9,5.53,86.62,25.42,6.38,36293,0.79,CTDO-2,E3,0.86,-42.69035702,-73.5966914
147,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-19,10.1,33.06,7.87,5.51,86.33,25.42,6.38,36292,0.76,CTDO-2,E3,0.87,-42.69035702,-73.5966914
148,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-20,10.1,33.06,7.87,5.51,86.38,25.42,6.38,36292,0.71,CTDO-2,E3,0.87,-42.69035702,-73.5966914
149,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-21,10.1,33.06,7.87,5.51,86.35,25.42,6.38,36292,0.84,CTDO-2,E3,0.87,-42.69035702,-73.5966914
150,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-22,10.1,33.06,7.87,5.51,86.29,25.42,6.38,36288,0.94,CTDO-2,E3,0.88,-42.69035702,-73.5966914
151,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-23,10.09,33.06,7.87,5.51,86.3,25.42,6.38,36287,0.79,CTDO-2,E3,0.88,-42.69035702,-73.5966914
152,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-24,10.09,33.06,7.85,5.49,86.11,25.43,6.38,36286,0.79,CTDO-2,E3,0.89,-42.69035702,-73.5966914
153,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-25,10.09,33.07,7.82,5.47,85.76,25.43,6.38,36284,0.76,CTDO-2,E3,0.91,-42.69035702,-73.5966914
154,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-26,10.09,33.07,7.84,5.49,86.01,25.43,6.38,36284,0.86,CTDO-2,E3,0.9,-42.69035702,-73.5966914
155,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-27,10.09,33.07,7.83,5.48,85.87,25.43,6.38,36286,0.72,CTDO-2,E3,0.9,-42.69035702,-73.5966914
156,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-28,10.09,33.07,7.83,5.48,85.83,25.43,6.38,36286,0.69,CTDO-2,E3,0.91,-42.69035702,-73.5966914
157,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-29,10.09,33.07,7.82,5.47,85.78,25.43,6.38,36285,0.73,CTDO-2,E3,0.91,-42.69035702,-73.5966914
158,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-30,10.09,33.07,7.82,5.47,85.77,25.43,6.38,36285,0.72,CTDO-2,E3,0.91,-42.69035702,-73.5966914
159,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-31,10.09,33.07,7.81,5.47,85.66,25.43,6.38,36285,0.75,CTDO-2,E3,0.92,-42.69035702,-73.5966914
160,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-32,10.09,33.07,7.83,5.48,85.82,25.43,6.38,36286,0.73,CTDO-2,E3,0.91,-42.69035702,-73.5966914
161,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-33,10.09,33.07,7.83,5.48,85.83,25.43,6.38,36287,0.77,CTDO-2,E3,0.91,-42.69035702,-73.5966914
162,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-34,10.09,33.07,7.83,5.48,85.84,25.43,6.38,36287,0.8,CTDO-2,E3,0.91,-42.69035702,-73.5966914
163,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-35,10.09,33.07,7.81,5.47,85.68,25.43,6.38,36287,0.67,CTDO-2,E3,0.92,-42.69035702,-73.5966914
164,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-36,10.09,33.07,7.81,5.47,85.64,25.43,6.38,36288,0.93,CTDO-2,E3,0.92,-42.69035702,-73.5966914
165,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-37,10.09,33.07,7.83,5.48,85.83,25.43,6.38,36289,0.77,CTDO-2,E3,0.91,-42.69035702,-73.5966914
166,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-38,10.09,33.07,7.83,5.48,85.87,25.43,6.38,36289,0.72,CTDO-2,E3,0.9,-42.69035702,-73.5966914
167,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-39,10.09,33.07,7.83,5.48,85.89,25.43,6.38,36290,0.73,CTDO-2,E3,0.9,-42.69035702,-73.5966914
168,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-40,10.09,33.07,7.81,5.47,85.67,25.43,6.38,36290,0.75,CTDO-2,E3,0.92,-42.69035702,-73.5966914
169,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-41,10.09,33.07,7.82,5.47,85.71,25.43,6.38,36291,0.7,CTDO-2,E3,0.91,-42.69035702,-73.5966914
170,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-42,10.09,33.07,7.84,5.48,85.92,25.43,6.38,36291,0.7,CTDO-2,E3,0.9,-42.69035702,-73.5966914
171,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021g,10/21/2020,1:08:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-43,10.09,33.07,7.83,5.48,85.91,25.43,6.38,36291,0.69,CTDO-2,E3,0.9,-42.69035702,-73.5966914
